CustomerID,DateDiff,Frequency,Monetary
5076,713,719,1583358
5077,168,461,1178156
5078,488,138,1610713
5079,716,970,176509
5080,540,669,760258
5081,556,470,2197610
5082,220,944,4669603
5083,502,644,2740915
5084,296,1153,8535862
5085,185,90,6175284
5086,199,38,1367252
5087,361,747,5662947
5088,198,430,8614506
5089,500,1314,3691807
5090,31,791,9848870
5091,78,485,8272056
5092,593,156,5401481
5093,324,433,7231003
5094,302,1342,711838
5095,352,394,3533380
5096,102,998,7124320
5097,313,104,2916941
5098,583,44,3034605
5099,514,531,7065850
5100,476,262,8064637
5101,441,1423,2871308
5102,514,329,7219737
5103,217,1139,5846916
5104,413,901,6748201
5105,603,353,1339856
5106,672,955,3149613
5107,229,760,6735812
5108,327,1040,2661266
5109,385,1419,3763286
5110,431,787,5648726
5111,335,300,2119692
5112,707,294,6736170
5113,314,733,1458986
5114,319,721,5868778
5115,576,671,8557890
5116,217,425,823686
5117,102,1202,7599398
5118,296,420,3268619
5119,691,1436,1697831
5120,150,100,968583
5121,697,997,7169197
5122,62,573,9957682
5123,75,648,1279841
5124,127,1302,4962282
5125,718,437,1431074
5126,284,250,7912790
5127,65,98,6599490
5128,692,632,5064161
5129,462,875,7398858
5130,336,466,5547993
5131,443,611,6997018
5132,659,985,4583042
5133,247,1023,8681039
5134,23,1390,1084605
5135,597,898,4629453
5136,621,967,1143212
5137,155,1325,1887341
5138,165,262,4918446
5139,95,402,1048024
5140,700,1368,3306701
5141,418,1351,4880288
5142,355,1350,3728610
5143,282,912,2240063
5144,133,1011,2695024
5145,139,1051,643561
5146,232,755,7444533
5147,389,1160,2735966
5148,491,291,2813866
5149,325,225,9645817
5150,95,1364,7428312
5151,579,228,9683117
5152,62,1070,9709815
5153,647,1426,4605413
5154,318,156,6190731
5155,449,551,8849057
5156,478,367,8165474
5157,445,638,5275595
5158,719,659,6228614
5159,280,1382,6648853
5160,562,1314,2530573
5161,642,986,3287889
5162,92,963,5914723
5163,113,481,6719926
5164,663,1222,4493978
5165,280,712,2972953
5166,156,521,3666408
5167,81,681,6188567
5168,404,1285,3913880
5169,15,1326,9373055
5170,97,1189,5903622
5171,291,134,4975601
5172,617,1273,9867749
5173,589,230,8825298
5174,366,346,6552287
5175,550,583,7882667
5176,276,753,3946537
5177,441,321,5492241
5178,627,793,3110868
5179,485,633,8984715
5180,25,1073,6202681
5181,143,582,5142744
5182,374,389,1671485
5183,627,309,3473505
5184,528,1365,126188
5185,481,943,9361027
5186,256,622,393445
5187,557,198,9698727
5188,56,939,7755023
5189,231,1418,2870819
5190,651,1429,8308910
5191,257,651,9944357
5192,492,1294,926257
5193,679,254,2942365
5194,14,750,7621905
5195,644,733,9617737
5196,143,333,3498327
5197,18,1052,9284071
5198,597,1260,3954662
5199,701,922,5411694
5200,228,385,9096980
5201,29,1007,5548798
5202,31,765,712135
5203,513,315,2669553
5204,664,272,4171818
5205,222,1063,5197588
5206,124,470,2135666
5207,667,635,5650033
5208,487,1179,8332382
5209,8,934,7963689
5210,220,10,9958451
5211,274,742,5650959
5212,277,912,4124243
5213,703,1018,3352249
5214,241,20,1918454
5215,660,725,3061609
5216,215,128,3313111
5217,141,1160,4695388
5218,108,757,5945879
5219,312,961,8060251
5220,555,325,9706189
5221,604,462,2930806
5222,276,125,8505903
5223,403,14,1275429
5224,524,429,8531914
5225,663,244,7964050
5226,429,378,3789435
5227,139,1318,5518931
5228,82,50,5096006
5229,237,1356,9854791
5230,354,363,9789824
5231,105,630,5799353
5232,663,515,7153979
5233,47,981,7302694
5234,17,91,7444788
5235,455,398,2922347
5236,199,1232,185668
5237,661,85,6296335
5238,502,1373,4654889
5239,720,609,1367855
5240,352,1325,1485395
5241,473,1379,4118876
5242,30,883,9040644
5243,684,200,1716152
5244,551,437,473296
5245,44,120,2132750
5246,451,1149,2376490
5247,441,310,9891931
5248,532,146,406701
5249,717,778,2768524
5250,150,470,7521415
5251,613,982,8272066
5252,94,742,426785
5253,112,957,2987389
5254,381,408,4846415
5255,407,664,4883293
5256,374,651,6752413
5257,695,770,5937485
5258,196,411,9404243
5259,269,362,917459
5260,165,277,2355190
5261,526,691,1327855
5262,338,529,2673819
5263,633,873,990353
5264,649,130,418477
5265,6,675,5813772
5266,513,856,6578153
5267,567,790,8553589
5268,554,905,8434607
5269,683,333,1835891
5270,237,416,9104131
5271,208,260,1501325
5272,194,843,3073675
5273,70,536,2109619
5274,113,536,199148
5275,559,248,9237164
5276,316,67,7779198
5277,628,1424,4700273
5278,238,1382,1381381
5279,258,466,8616415
5280,339,702,4342112
5281,651,334,5645814
5282,163,1352,2834046
5283,553,248,1210162
5284,11,480,6890427
5285,131,1008,6245310
5286,566,432,8898476
5287,191,1178,4149024
5288,297,139,9050944
5289,377,1178,5026017
5290,29,1079,5235826
5291,114,1109,7283231
5292,486,21,9069096
5293,682,1268,1416129
5294,447,478,5685855
5295,253,174,5785037
5296,651,632,3618542
5297,576,299,7829672
5298,674,166,2728005
5299,633,129,9313223
5300,76,1145,5995658
5301,481,1189,6763893
5302,321,763,6276105
5303,606,672,2720237
5304,354,483,9978726
5305,473,433,7461941
5306,107,1109,9272224
5307,538,1052,3027572
5308,280,269,4254808
5309,604,1146,667299
5310,590,1285,6621832
5311,504,1171,5070754
5312,566,1388,8456080
5313,597,491,2517958
5314,570,661,5711775
5315,64,1215,5474614
5316,169,92,7269398
5317,343,131,3514263
5318,568,537,8401625
5319,196,1254,6398079
5320,702,1103,2231574
5321,377,155,1049575
5322,433,680,2592449
5323,639,389,2472624
5324,375,621,7768009
5325,229,190,3503525
5326,590,1304,184067
5327,80,971,4967009
5328,536,873,635346
5329,209,465,6282216
5330,260,1246,9880986
5331,257,1311,1242160
5332,669,1042,2593240
5333,582,1033,8961758
5334,425,1310,4023441
5335,365,1224,4439853
5336,621,1072,7652327
5337,190,0,21248
5338,607,1144,5477848
5339,78,640,6406408
5340,295,781,2561611
5341,504,788,8950743
5342,568,796,7714567
5343,496,1272,7728446
5344,334,799,3037076
5345,190,816,3637277
5346,329,503,7318692
5347,61,1054,937675
5348,47,714,1632174
5349,30,1226,1791171
5350,657,637,3861920
5351,570,1252,5118020
5352,377,1078,6490578
5353,209,765,4478115
5354,167,772,590961
5355,362,464,2295557
5356,97,110,4494285
5357,399,854,3675629
5358,155,326,6265180
5359,498,1124,2020883
5360,419,743,8043453
5361,434,259,5463571
5362,605,510,5631089
5363,346,590,1348675
5364,661,1216,3158052
5365,551,1255,5954513
5366,243,913,7971825
5367,343,596,7375464
5368,362,421,8713692
5369,241,545,6722519
5370,620,745,3244691
5371,542,915,422570
5372,253,385,651037
5373,26,704,4199591
5374,608,1368,3074074
5375,594,199,3223348
5376,690,1312,9121789
5377,214,792,9303547
5378,259,597,1304604
5379,504,850,2287428
5380,66,1154,9448300
5381,708,1167,7073744
5382,106,501,2855056
5383,245,166,291715
5384,304,1322,1814016
5385,314,224,8188350
5386,105,1121,4022099
5387,690,999,1815107
5388,325,983,4468760
5389,474,1168,3950624
5390,40,1395,8487788
5391,705,573,6745490
5392,462,599,6048131
5393,689,1143,4010372
5394,649,112,219996
5395,249,140,1568025
5396,607,862,2286370
5397,302,1358,3379255
5398,1,925,6518322
5399,255,1049,9133881
5400,492,1376,7074118
5401,637,1188,1269677
5402,419,83,6267989
5403,692,1068,5341607
5404,508,171,1368247
5405,144,658,5617230
5406,370,180,4357153
5407,551,472,3463913
5408,661,352,8811442
5409,600,280,1119073
5410,652,1003,759257
5411,510,588,6756067
5412,364,64,1875057
5413,251,605,5795358
5414,498,811,3303932
5415,294,1334,1177147
5416,612,904,8105565
5417,640,465,9644909
5418,56,1224,8922176
5419,550,743,8281261
5420,429,886,5829833
5421,477,1405,1089181
5422,181,1017,3002430
5423,90,440,4562626
5424,372,532,1481979
5425,491,184,9689843
5426,61,90,9765069
5427,78,1259,8464304
5428,381,33,2620378
5429,101,11,3845496
5430,461,221,3372273
5431,249,1152,6072738
5432,23,730,9730148
5433,153,317,8194275
5434,353,310,3350789
5435,248,89,3096815
5436,94,429,75376
5437,501,313,7532653
5438,398,172,7779005
5439,466,925,8642175
5440,704,938,6730779
5441,398,68,9517942
5442,67,253,7876319
5443,179,792,6745682
5444,719,275,5599513
5445,190,81,5337442
5446,469,1022,2689687
5447,214,44,1156156
5448,480,56,4104436
5449,600,340,7872518
5450,547,564,698292
5451,432,1413,8622974
5452,431,235,2940454
5453,472,621,8649685
5454,85,1059,418350
5455,660,1076,5132784
5456,455,1083,5807713
5457,289,344,6029838
5458,249,972,5162615
5459,589,70,6327370
5460,98,533,9216688
5461,13,932,3390225
5462,215,996,611440
5463,147,383,8319596
5464,2,402,6394095
5465,428,1280,6955362
5466,432,906,7424205
5467,285,1067,6878242
5468,484,1111,1675558
5469,123,349,2882918
5470,716,1006,4185401
5471,599,1157,2231571
5472,577,144,3977563
5473,658,970,2989262
5474,531,1107,4907643
5475,159,234,7385869
5476,93,684,8485523
5477,584,446,8097884
5478,222,952,320331
5479,211,215,2909349
5480,494,1119,6759617
5481,252,1359,5557288
5482,31,1063,9262693
5483,110,508,2363398
5484,488,360,5070640
5485,128,419,6573299
5486,193,73,5574468
5487,301,1230,8526620
5488,508,763,9401532
5489,694,1038,1872047
5490,298,202,4095312
5491,397,312,5868209
5492,240,987,454346
5493,119,561,9035919
5494,44,1009,8354961
5495,0,1388,1884327
5496,270,176,1028505
5497,434,722,9907944
5498,662,366,2976768
5499,64,150,7860300
5500,96,241,3031591
5501,11,26,4771853
5502,480,883,9010206
5503,463,1040,2729554
5504,335,139,6013782
5505,506,630,4893558
5506,586,871,6152667
5507,612,647,5035453
5508,451,812,6362
5509,626,160,4520899
5510,381,1266,4635763
5511,532,1195,7212009
5512,247,1,7468366
5513,374,738,7734696
5514,488,1322,2395644
5515,384,1167,4874257
5516,706,608,5915830
5517,484,641,8446101
5518,305,130,456070
5519,389,726,8956094
5520,336,44,1834337
5521,152,1375,4893180
5522,431,1218,9764266
5523,104,505,4795260
5524,150,1221,5296543
5525,139,513,3037156
5526,490,91,6631943
5527,93,954,2910295
5528,197,1171,7225566
5529,502,654,6212301
5530,672,1122,1396604
5531,17,350,1260916
5532,51,617,8345061
5533,175,83,735445
5534,200,233,9776648
5535,332,824,5996788
5536,143,680,7218752
5537,624,1383,5665436
5538,631,939,7308621
5539,523,991,4984130
5540,255,1243,7774230
5541,625,1422,9128301
5542,403,478,2731647
5543,6,799,1475751
5544,235,1151,8311167
5545,453,825,3827057
5546,289,1351,9558605
5547,376,1375,3716430
5548,640,954,335576
5549,43,360,9706792
5550,549,460,6660604
5551,476,866,66322
5552,25,1160,2398670
5553,94,739,6415214
5554,280,196,9588843
5555,463,436,1205830
5556,335,1202,3831497
5557,98,391,9862087
5558,295,84,1900697
5559,179,837,7982987
5560,530,268,2414844
5561,316,1363,7697651
5562,182,1337,882569
5563,226,1396,1994170
5564,68,813,1002428
5565,466,1249,1965573
5566,50,345,4282886
5567,293,754,944700
5568,226,171,5205137
5569,496,878,9412958
5570,188,819,7399592
5571,718,907,1076579
5572,326,854,6255537
5573,449,320,1022400
5574,9,307,1018112
5575,364,1247,4337280
5576,195,90,7729146
5577,99,24,2329594
5578,690,1369,6328874
5579,529,749,1725406
5580,492,819,6987545
5581,263,1207,3504149
5582,53,1379,4696263
5583,244,433,9481492
5584,488,690,179980
5585,448,1099,1209601
5586,78,1374,1786536
5587,528,916,715351
5588,101,1173,8610635
5589,304,68,3920480
5590,470,752,376696
5591,308,237,1062424
5592,416,981,6740571
5593,707,1112,7169161
5594,303,433,2719012
5595,91,448,1076032
5596,621,1069,7973374
5597,308,455,1818687
5598,64,91,3589403
5599,277,1431,581741
5600,57,385,6814646
5601,250,1050,1689895
5602,574,245,3321981
5603,382,675,3957099
5604,318,1074,2146437
5605,17,1389,7787727
5606,528,130,1540194
5607,239,566,7367206
5608,73,1329,1522980
5609,363,1250,2183875
5610,74,1366,6020497
5611,358,1189,8061292
5612,324,1431,4958709
5613,234,1167,5639052
5614,648,36,6955185
5615,364,1197,462815
5616,363,625,2468316
5617,334,1090,4366962
5618,530,704,7874020
5619,379,25,7283917
5620,363,1039,1579073
5621,703,1300,2846420
5622,610,109,6626066
5623,392,875,2148509
5624,157,1324,5178104
5625,150,525,3251779
5626,484,945,3785799
5627,51,1195,8288621
5628,118,1318,2645780
5629,531,1387,2595811
5630,476,278,3822650
5631,15,1310,2282190
5632,455,719,7998791
5633,616,614,7118296
5634,620,1394,6264615
5635,164,1354,2714807
5636,85,838,6383723
5637,207,548,1249614
5638,308,613,1929497
5639,595,843,1152886
5640,716,646,1533561
5641,163,212,5284648
5642,297,1308,9977177
5643,555,878,9055633
5644,699,1047,1042993
5645,595,1165,4695800
5646,264,611,3264966
5647,278,1249,1284533
5648,233,1090,8081563
5649,458,1028,9543308
5650,121,386,4287237
5651,592,1351,7447019
5652,473,673,2012992
5653,615,1167,9879287
5654,54,795,3973733
5655,473,1230,8720246
5656,143,471,1122088
5657,141,638,7375957
5658,38,1423,6476665
5659,97,789,1512561
5660,178,1124,6369797
5661,678,571,7799377
5662,537,611,9400810
5663,390,637,3807908
5664,598,833,5233093
5665,313,920,2987078
5666,422,797,6096757
5667,305,354,6641950
5668,643,360,4382661
5669,699,676,5537448
5670,269,541,6089000
5671,437,548,4927513
5672,707,826,2691203
5673,294,1197,1942090
5674,400,645,9184135
5675,547,229,5184348
5676,73,699,5927176
5677,587,1283,9287311
5678,518,135,4547464
5679,666,1309,3940278
5680,405,468,2311755
5681,523,151,9610392
5682,618,1314,4714450
5683,349,247,6183627
5684,20,671,3752632
5685,147,441,4223998
5686,590,1333,5325861
5687,663,453,5756332
5688,98,416,5511051
5689,56,1287,4533700
5690,22,514,2689032
5691,394,455,5003697
5692,160,1424,476333
5693,35,711,7466951
5694,471,1281,4489194
5695,411,634,7612329
5696,21,1254,1832551
5697,189,1010,6422874
5698,446,894,32281
5699,565,1117,1740193
5700,196,1424,8629007
5701,509,264,6523284
5702,465,713,1517512
5703,251,731,6804463
5704,414,114,6625199
5705,148,292,7237260
5706,512,710,7928271
5707,127,449,1142396
5708,30,430,7972204
5709,518,823,6557547
5710,465,1094,1226713
5711,372,665,6156366
5712,145,265,807936
5713,233,965,728954
5714,182,768,1183896
5715,131,19,718068
5716,222,411,5706914
5717,83,204,8308928
5718,275,1073,890580
5719,697,1018,7006972
5720,488,1213,9044078
5721,342,307,2400182
5722,397,965,4126286
5723,606,1408,7576117
5724,586,928,982573
5725,156,660,480573
5726,249,744,9131103
5727,561,210,6962447
5728,171,299,5467081
5729,32,364,1881624
5730,87,777,4537110
5731,684,1319,7121979
5732,504,363,6539576
5733,555,29,6645279
5734,59,606,4414709
5735,91,1366,3054697
5736,709,802,6336413
5737,467,1281,8118699
5738,556,201,1511517
5739,381,135,9921159
5740,695,1028,1280293
5741,71,1015,7044365
5742,529,491,4719090
5743,439,716,9414060
5744,160,124,9115854
5745,470,1209,8335404
5746,62,915,9110003
5747,8,518,4268011
5748,5,361,2175878
5749,653,542,1523908
5750,429,561,6193798
5751,518,1046,9333828
5752,122,1150,2587658
5753,685,541,5378019
5754,32,1143,3469120
5755,212,890,7160883
5756,148,1264,8913302
5757,163,1366,8361670
5758,444,873,7899145
5759,369,1003,917884
5760,69,67,8108442
5761,173,888,486853
5762,506,1215,6500418
5763,710,47,9550767
5764,716,604,2144081
5765,160,444,2695394
5766,581,497,6467053
5767,648,620,4793682
5768,345,293,6968558
5769,354,467,8452072
5770,252,675,114881
5771,268,314,2484335
5772,562,49,9415207
5773,367,677,5173981
5774,102,136,5509988
5775,207,213,257962
5776,642,347,9137858
5777,185,613,4293040
5778,94,545,6057817
5779,347,1092,9068063
5780,192,1351,4783173
5781,689,1324,9154537
5782,590,1363,447123
5783,505,912,9007017
5784,430,1212,1736894
5785,592,713,8255431
5786,515,205,3488329
5787,305,1253,6955990
5788,151,171,9075518
5789,577,153,7337902
5790,658,880,285068
5791,64,629,3113161
5792,461,1146,1709884
5793,252,887,5277938
5794,679,419,2634864
5795,117,610,4610027
5796,378,206,9834543
5797,247,406,4278140
5798,96,871,2699801
5799,332,1226,8370816
5800,58,773,7944482
5801,619,1392,9841135
5802,47,1228,2552933
5803,451,66,9533066
5804,158,114,4411033
5805,608,81,56945
5806,349,630,1055641
5807,214,622,2656354
5808,157,299,5150185
5809,237,550,4370053
5810,200,66,8518601
5811,310,561,24673
5812,671,364,3947584
5813,569,394,163392
5814,520,158,5292318
5815,693,93,9450119
5816,550,1216,774734
5817,3,722,7713549
5818,202,765,5307888
5819,357,1155,5773543
5820,197,12,6475210
5821,467,583,9035896
5822,406,170,1935535
5823,450,1010,4272524
5824,281,1385,7980200
5825,387,972,187266
5826,317,1112,5019095
5827,458,331,5621396
5828,325,1288,22953
5829,178,488,893780
5830,659,564,1729527
5831,631,931,8168536
5832,396,926,3584978
5833,381,22,2065146
5834,649,266,1149385
5835,665,1310,9996519
5836,131,302,1162646
5837,138,1035,1778769
5838,190,1042,9888678
5839,407,511,5035462
5840,412,245,7480862
5841,421,223,5038123
5842,223,307,5724338
5843,569,505,2566192
5844,198,400,1889203
5845,370,806,9997963
5846,481,478,7507929
5847,574,1183,4871609
5848,77,657,1670612
5849,301,898,1638760
5850,401,211,6128237
5851,398,1252,9646026
5852,644,1277,3516552
5853,342,417,5836750
5854,286,727,8958293
5855,603,327,3694416
5856,11,629,310087
5857,594,965,2090293
5858,136,562,1154170
5859,84,1252,3082568
5860,387,1428,544516
5861,497,155,8443149
5862,597,332,5826948
5863,696,1238,2410784
5864,363,299,7585181
5865,491,327,352026
5866,351,392,4686326
5867,350,805,7894373
5868,566,903,138986
5869,531,215,91597
5870,714,1300,5312734
5871,537,436,3119764
5872,161,162,7976666
5873,622,949,1532443
5874,493,1194,8571146
5875,172,1162,5043911
5876,388,112,651356
5877,52,427,8732892
5878,160,763,2040491
5879,159,6,8585124
5880,96,277,9992365
5881,485,806,1516771
5882,540,594,1937814
5883,136,43,5078162
5884,213,1353,4127866
5885,283,515,7802890
5886,417,911,8558723
5887,430,972,3180809
5888,204,954,8538282
5889,698,1206,1630456
5890,296,952,9015852
5891,178,455,6731788
5892,270,815,9606769
5893,713,783,263034
5894,410,829,2139534
5895,493,143,1262475
5896,601,951,6033071
5897,352,225,1340834
5898,376,1434,7189983
5899,595,1291,1692384
5900,123,221,7436986
5901,427,965,4064126
5902,570,406,2313314
5903,462,673,2793277
5904,170,1339,258042
5905,460,127,7906658
5906,33,247,138647
5907,322,1071,3587147
5908,419,625,2598992
5909,446,982,7816943
5910,693,685,4077624
5911,607,203,9616289
5912,377,719,9372472
5913,131,353,6784849
5914,600,802,3639805
5915,317,107,2201248
5916,645,918,9044457
5917,516,1170,4258284
5918,316,532,8843393
5919,141,156,8159071
5920,40,132,7829071
5921,469,1260,9237210
5922,5,316,9412048
5923,428,1030,2268175
5924,335,1104,7456995
5925,699,607,1712029
5926,306,239,1305517
5927,326,219,8425470
5928,391,733,9114119
5929,294,164,4520513
5930,707,1309,4549100
5931,520,233,2955195
5932,68,1096,7576053
5933,237,1301,53783
5934,301,1440,9730228
5935,290,1042,8815638
5936,205,479,4317208
5937,392,341,2027690
5938,594,336,9848621
5939,324,34,9811438
5940,150,182,5316945
5941,414,311,8069134
5942,183,282,4518805
5943,421,778,293153
5944,586,1199,7301778
5945,376,1091,2549695
5946,217,912,9639061
5947,137,49,6213700
5948,643,471,1131853
5949,634,811,465087
5950,559,396,4647704
5951,501,1001,9647344
5952,495,779,1174406
5953,67,1058,6952317
5954,198,972,9311012
5955,564,1276,4793388
5956,36,640,7008938
5957,327,47,6411492
5958,397,791,3294473
5959,391,1240,484121
5960,599,1000,1217369
5961,442,451,6140235
5962,444,148,2488582
5963,531,235,1774093
5964,572,1284,7519652
5965,125,1306,4166034
5966,619,147,8068727
5967,327,68,9811710
5968,151,141,1639587
5969,718,1348,9436664
5970,661,941,4690320
5971,58,3,3296737
5972,488,502,4879469
5973,706,642,9275732
5974,153,1188,2083696
5975,30,646,8003791
5976,532,550,3154548
5977,686,576,4832225
5978,23,826,153412
5979,289,693,9221687
5980,553,1256,2906504
5981,454,712,3101338
5982,645,915,3070430
5983,515,313,5494405
5984,194,754,5651349
5985,410,592,5492236
5986,362,1292,3916446
5987,184,450,9387548
5988,83,1344,3017361
5989,644,344,2298965
5990,329,803,4074579
5991,435,349,1881435
5992,592,1060,6457121
5993,404,651,8571297
5994,241,767,7700346
5995,462,559,3575706
5996,143,290,5278331
5997,481,1238,9900137
5998,389,372,7905928
5999,65,511,8792622
6000,335,988,6733888
6001,51,459,1991264
6002,626,1206,9858414
6003,49,368,272297
6004,267,53,2552292
6005,700,861,3733684
6006,661,525,7333972
6007,422,1369,532116
6008,707,1052,5698174
6009,516,381,7555899
6010,385,1148,2804607
6011,26,75,9926911
6012,329,730,1572204
6013,586,1,2653529
6014,562,277,5132964
6015,214,218,2792705
6016,607,668,291904
6017,567,121,8230111
6018,318,699,6923562
6019,670,1258,3634501
6020,54,1019,6342525
6021,12,1426,3247381
6022,2,233,225730
6023,470,1068,9206251
6024,702,1335,5714402
6025,123,982,2067438
6026,584,711,4880885
6027,38,1076,9328983
6028,73,1115,3337961
6029,525,1038,1497757
6030,146,764,5567841
6031,190,1031,786347
6032,323,590,5363283
6033,633,835,4416114
6034,134,1358,8076191
6035,428,332,4100118
6036,388,1007,8441304
6037,263,1129,3718235
6038,19,124,3423387
6039,371,362,2096364
6040,202,407,8147512
6041,475,369,9292404
6042,82,1246,3153940
6043,316,1366,9084821
6044,366,376,1315190
6045,418,391,5229534
6046,410,1167,9340604
6047,467,652,2592390
6048,658,892,1868736
6049,93,816,5725777
6050,263,1157,4692259
6051,658,310,3691299
6052,654,926,1724018
6053,167,1045,114411
6054,63,1061,3795469
6055,512,1265,5735167
6056,577,1264,5752953
6057,466,1030,4131790
6058,302,503,7814462
6059,648,484,6068464
6060,87,202,5800722
6061,28,1367,3320466
6062,24,86,9968870
6063,190,71,9571988
6064,409,201,3195661
6065,565,1388,4287127
6066,362,553,4271410
6067,713,722,8785870
6068,192,807,7172953
6069,15,875,9513335
6070,197,65,8304872
6071,47,662,9156158
6072,711,239,1443087
6073,106,615,9073489
6074,84,566,5122309
6075,711,358,8804810
6076,250,1004,7682183
6077,480,1250,9785870
6078,140,116,7320890
6079,575,247,512516
6080,267,1418,3956236
6081,387,516,7610012
6082,143,1052,2965765
6083,253,1002,3823716
6084,302,861,6659497
6085,76,1014,6364435
6086,324,423,2502885
6087,412,657,8527446
6088,176,477,3611122
6089,405,625,8520055
6090,72,828,4585588
6091,631,73,5295586
6092,414,21,9042467
6093,663,595,3090073
6094,205,91,3636855
6095,162,254,4812746
6096,74,1312,8162280
6097,155,605,8574809
6098,407,859,4262121
6099,453,1022,3601911
6100,264,1306,9511312
6101,56,812,6601120
6102,677,464,7093401
6103,407,334,6648884
6104,119,66,3912107
6105,577,52,2959369
6106,402,320,5271526
6107,163,415,368550
6108,276,939,8808715
6109,56,408,9116517
6110,445,766,3776695
6111,448,469,9103262
6112,191,805,6090153
6113,400,1158,4210620
6114,515,197,6835533
6115,526,475,9456944
6116,231,597,4783331
6117,378,1212,9504483
6118,161,310,4091784
6119,701,1052,221172
6120,298,1020,923720
6121,155,495,1774768
6122,56,1356,4985456
6123,321,1123,7405082
6124,459,674,2924960
6125,193,116,4905169
6126,597,853,823676
6127,468,36,9221060
6128,153,295,2407845
6129,310,192,6185250
6130,539,579,452747
6131,218,922,6250078
6132,711,1347,8631787
6133,482,400,2640380
6134,698,940,7564670
6135,631,429,9110954
6136,596,1040,7762682
6137,395,655,1338523
6138,691,337,9809311
6139,256,7,6538121
6140,356,629,8926517
6141,126,478,971914
6142,707,1396,835564
6143,110,952,2253584
6144,625,1382,4941060
6145,135,1050,3398569
6146,119,1204,8896504
6147,189,1043,553705
6148,216,639,1297066
6149,623,1133,9967877
6150,619,244,6477783
6151,599,1066,8765071
6152,46,1213,6572195
6153,250,1161,4860747
6154,660,198,1790939
6155,331,402,8694325
6156,257,268,2468436
6157,512,1018,7142559
6158,703,772,8507903
6159,161,815,1208878
6160,537,1113,3462590
6161,674,941,2260137
6162,161,313,8386419
6163,247,1237,3245994
6164,624,500,2437182
6165,186,700,8550738
6166,314,110,1631754
6167,679,700,6739042
6168,682,820,3442112
6169,589,164,1535657
6170,567,894,1196910
6171,249,765,706010
6172,146,850,1691711
6173,519,81,3191096
6174,373,716,6694756
6175,15,1097,6756925
6176,246,1138,9581567
6177,448,583,1705169
6178,389,562,3850062
6179,133,158,8689076
6180,56,196,4443318
6181,506,1191,7038684
6182,419,647,7079647
6183,114,1127,2490752
6184,385,1187,2714119
6185,271,725,8088335
6186,84,1412,3741828
6187,681,534,837811
6188,418,44,3012776
6189,115,289,7977294
6190,662,1340,256246
6191,224,1152,6006564
6192,425,336,7796608
6193,346,348,8357992
6194,172,695,7275883
6195,417,1086,1689854
6196,96,1027,5042581
6197,488,1413,7753034
6198,386,1156,9691799
6199,229,1302,7841227
6200,396,342,3492029
6201,494,815,2882067
6202,633,743,2424480
6203,239,860,858272
6204,112,177,5551115
6205,523,450,9317260
6206,409,990,6301759
6207,128,1124,974027
6208,610,1338,4283163
6209,218,445,7229426
6210,388,432,713324
6211,523,897,8608239
6212,249,1350,6543354
6213,672,543,4291919
6214,98,116,4038586
6215,410,696,3148422
6216,635,1435,526538
6217,517,54,9205967
6218,227,408,1293247
6219,567,1294,5300717
6220,507,555,6939858
6221,125,740,3518962
6222,488,287,7287544
6223,615,399,5165195
6224,585,602,1911507
6225,512,1068,2775409
6226,508,234,991253
6227,267,1302,8126302
6228,284,142,2177717
6229,374,1334,6586937
6230,116,1213,3433227
6231,196,1015,6172851
6232,606,693,1547419
6233,355,974,2045413
6234,558,375,9616373
6235,635,365,6491977
6236,218,735,3798583
6237,25,558,5351578
6238,622,1329,2808238
6239,718,833,6257934
6240,542,923,1604904
6241,405,408,1603689
6242,686,508,4468208
6243,82,419,7301885
6244,567,726,472887
6245,158,482,1359149
6246,217,1377,5897950
6247,366,17,5849415
6248,220,376,2235057
6249,319,387,3777582
6250,144,1204,2417357
6251,359,926,613882
6252,460,1384,9628807
6253,255,813,1767850
6254,364,629,688672
6255,587,27,3248719
6256,314,408,1315628
6257,140,1328,7152195
6258,143,1276,1682520
6259,124,1135,229230
6260,228,104,1479396
6261,546,771,9355229
6262,501,1172,7626447
6263,159,267,292570
6264,691,126,6122022
6265,408,1175,5426254
6266,555,989,5749635
6267,289,436,5118739
6268,233,720,3073236
6269,76,1357,6387065
6270,496,1171,1318252
6271,28,1212,2397057
6272,29,1202,183655
6273,234,317,1869376
6274,107,1048,8975784
6275,549,83,6978094
6276,320,937,4267636
6277,461,480,9584806
6278,228,48,2623538
6279,688,925,1766118
6280,215,836,8498025
6281,586,857,5528875
6282,569,423,6974713
6283,521,97,8096822
6284,508,976,5681176
6285,470,199,546632
6286,74,544,6189221
6287,99,162,5869869
6288,132,1307,3065790
6289,701,1108,7712422
6290,481,557,3222565
6291,19,602,4189536
6292,460,1302,5184526
6293,216,448,9804186
6294,262,140,3457793
6295,267,1239,5622530
6296,481,966,5427548
6297,630,236,9090673
6298,524,889,2058849
6299,161,145,3497740
6300,444,105,7525843
6301,477,539,4811609
6302,436,737,2510624
6303,293,1313,9404992
6304,535,1106,8321730
6305,127,280,9227747
6306,423,1085,4061219
6307,279,776,5290697
6308,176,1138,7924982
6309,414,1024,4221373
6310,422,763,2682039
6311,346,287,2419402
6312,550,1247,5538517
6313,477,446,6868827
6314,18,489,9970135
6315,513,1081,9707393
6316,644,1265,3780239
6317,196,871,12189
6318,504,1348,5263321
6319,363,454,7200885
6320,646,1407,1787262
6321,153,1083,7558974
